gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
DSTN	2.9788920528618094e-7	0.2811555336160466	0.24	0.159	0.004085252561294685
ITGB7	3.103888840405556e-7	0.42546269228033406	0.176	0.107	0.00425667315573218
MIF	3.1793212160034504e-7	0.26937095374904696	0.461	0.37	0.004360121115627132
RWDD1	3.4629912545709283e-7	0.35953468592269777	0.299	0.217	0.0047491462065185714
BCAS2	3.5288516043291817e-7	0.28684698419896093	0.199	0.126	0.0048394670901770395
UGP2	4.0657914047875534e-7	0.33486683281690877	0.227	0.149	0.005575826332525651
MATR3	4.0664401206754885e-7	0.31176925499512165	0.229	0.153	0.005576715981494365
AKIRIN1	4.227818631592628e-7	0.25105243362491936	0.159	0.094	0.00579803047136613
RASA3	4.2544322046790334e-7	0.2711036866529607	0.116	0.06	0.005834528325496827
GBP5	5.801624111236513e-7	0.3270440018684242	0.1	0.05	0.007956347306149754
RBMX	5.908710680719925e-7	0.35396584937634645	0.359	0.267	0.008103205827539305
PCID2	6.247885005486545e-7	0.2724296384378213	0.126	0.069	0.008568349496524248
GOLGA7	6.333519849341752e-7	0.3568099306627436	0.192	0.122	0.008685789121387278
DNAJB9	6.638403775519585e-7	0.2734548945574974	0.176	0.106	0.009103906937747559
RSBN1	7.612932913115419e-7	0.2583968809571739	0.102	0.051	0.010440376197046486
PDCD5	7.874535715914024e-7	0.2733164340469183	0.223	0.151	0.010799138280804492
SPCS1	9.183651174358488e-7	0.2737569291626305	0.44	0.348	0.01259445922051523
COX11	9.959717644356012e-7	0.25895428581856034	0.148	0.086	0.013658756777469836
TERF2IP	1.1239816976573289e-6	0.31913619119590764	0.271	0.189	0.015414285001672608
SRP9	1.2747039097115684e-6	0.41879835666217513	0.374	0.291	0.01748128941778445
CNN2	1.51012995676257e-6	0.27569167493164737	0.389	0.307	0.020709922227041884
GLOD4	1.5882301184849324e-6	0.2743734391211179	0.167	0.104	0.02178098784490236
CCDC109B	1.6343130422860371e-6	0.3661104201647891	0.367	0.287	0.022412969061910714
UBAC2	1.8724121429587863e-6	0.36025220224785404	0.166	0.103	0.025678260128536794
PSMC5	1.985210454554451e-6	0.2757435143525664	0.331	0.249	0.02722517617375974
DEGS1	2.3449151682443726e-6	0.32106934165558476	0.166	0.104	0.03215816661730333
CLDND1	2.5725867717745876e-6	0.28464369767738407	0.11	0.06	0.035280454988116695
DDIT4	2.90287010797863e-6	0.39650130397569816	0.26	0.185	0.03980996066081893
IL16	3.2506979162326564e-6	0.3372092446099909	0.206	0.14	0.04458007122321465
ARHGEF1	3.369111699376915e-6	0.25129774291267437	0.277	0.202	0.046203997845255015
CYTH1	3.609055656129431e-6	0.26432832367379044	0.196	0.132	0.049494589268159014
GPBP1	3.971408161540269e-6	0.2582747963365236	0.176	0.112	0.05446389152736325
SEPW1	4.140052604577849e-6	0.3226898187194909	0.294	0.216	0.05677668141918062
HNRNPH3	4.166510020541006e-6	0.26468401469388425	0.216	0.146	0.057139518421699356
PAG1	4.249631886982952e-6	0.2558349697795158	0.11	0.061	0.058279451698084205
S1PR4	6.092304732350684e-6	0.3945906685719134	0.3	0.228	0.08354986709945729
HSPD1	6.1113162504072565e-6	0.34326922893711753	0.209	0.143	0.08381059105808511
REXO2	6.272084748147228e-6	0.42472578092510893	0.136	0.082	0.08601537023609108
ARID5B	6.459931458944312e-6	0.26672524923698926	0.136	0.081	0.0885915000279623
KHDRBS1	1.004943891802763e-5	0.3271341950725306	0.278	0.212	0.13781800532183092
RAN	1.0331760966752144e-5	0.25144448405365316	0.522	0.448	0.14168976989803891
NDUFA5	1.607475605638768e-5	0.2740754527797934	0.201	0.138	0.22044920455730066
ZNF32	1.6192295497612856e-5	0.28190686634117784	0.116	0.068	0.2220611404542627
GIMAP2	2.110612384109022e-5	0.3303749255824897	0.229	0.164	0.28944938235671125
HNRNPF	2.4718484754677615e-5	0.2974502925822988	0.424	0.34	0.3389892999256488
HDAC1	3.515242638932014e-5	0.25147244593954987	0.187	0.128	0.48208037550313637
PCNP	3.757808121568698e-5	0.314790520774723	0.292	0.223	0.5153458057919312
EIF5B	4.246727075650003e-5	0.31223987804378417	0.175	0.117	0.5823961511546414
TMEM261	4.272129625662365e-5	0.2747600261505625	0.155	0.102	0.5858798568633368
NSA2	4.8942647879540564e-5	0.4241952527511659	0.257	0.193	0.6711994730200193
CAPN2	4.916564744533245e-5	0.29511176861739463	0.253	0.192	0.6742576890652892
ANXA11	5.6175340122266184e-5	0.2745088478872766	0.304	0.24	0.7703886144367584
ORAI1	7.546625341346656e-5	0.3163141983881898	0.114	0.071	1
NSMCE1	8.081650110701979e-5	0.2724334511242912	0.22	0.162	1
MRPS33	1.0592014439169522e-4	0.4230978852380488	0.122	0.077	1
CCNL1	1.0634650450292117e-4	0.26843006656837676	0.299	0.234	1
IL10RA	2.907702336913229e-4	0.265153391364375	0.24	0.185	1
TSNAX	3.08962247138109e-4	0.2665093749402108	0.118	0.078	1
EXOSC8	3.4289589266721116e-4	0.2656595927017663	0.117	0.075	1
TRAM1	3.537071222490127e-4	0.25098261243366426	0.225	0.173	1
ABRACL	3.6974969426984317e-4	0.2607288618364907	0.31	0.254	1
RNF139	3.9388359740302834e-4	0.3593995571808911	0.154	0.107	1
PPP6C	5.535368656054379e-4	0.3251104672093005	0.133	0.091	1
CCDC107	5.738641348192564e-4	0.2766895185902155	0.197	0.146	1
RGS1	6.176184664622641e-4	0.34870675046649646	0.125	0.086	1
YTHDF2	9.024035929364365e-4	0.336312355088352	0.147	0.105	1
POLR2I	0.0010874591023103536	0.2988342892342447	0.166	0.124	1
ARL2BP	0.0013757669277033291	0.2550981442724679	0.161	0.117	1
TAP1	0.0014142187874992376	0.25693964491320265	0.257	0.21	1
UBE2D2	0.0017193501474458191	0.25853607244561516	0.455	0.39	1
CCT2	0.0020923674315469227	0.2549821289988521	0.173	0.131	1
NUDT16L1	0.0021700805525792658	0.3635435076704203	0.126	0.09	1
CORO1B	0.004959002937242882	0.3654089656450984	0.183	0.149	1
RAD23A	0.01159981496406242	0.2768674708350939	0.215	0.177	1
GZMH	0.01856249941097041	0.6357811612572939	0.112	0.088	1
PITHD1	0.019916697618911558	0.3005465503824044	0.151	0.121	1
PPA2	0.03161537442604361	0.28821455338489865	0.1	0.078	1
MFSD10	0.03298283805693212	0.26484429850142704	0.104	0.08	1
EMB	0.038149713707185354	0.27011565288364947	0.117	0.092	1
NEMF	0.04931945219391281	0.25018424085395696	0.13	0.106	1
TTC1	0.05723544570098533	0.32869821306032876	0.136	0.112	1
ARL2	0.06926526235362161	0.284994070995087	0.126	0.105	1
ANAPC13	0.2322611826880829	0.3868928691413783	0.108	0.095	1
SURF1	0.2608545639174149	0.2886778045374583	0.18	0.166	1
